0,21.1363
1,-51.1009
2,-88.7511
3,106.723
4,50.315
5,-4.29845
6,-27.9798
7,-11.247
8,18.8686
9,-15.5496
10,63.3084
11,-111.557
12,-46.4327
13,36.544
14,9.89067
15,-19.2092
16,-40.7944
17,76.5572
18,43.8894
19,-71.2388
20,47.4988
21,57.8032
22,49.3121
23,3.21267
24,-5.92096
25,-55.5234
26,73.0943
27,-53.7984
28,74.5158
29,-47.9567
30,-43.2387
31,34.4435
32,-39.6726
33,-109.78
34,-46.9025
35,14.5856
36,47.4955
37,30.3588
38,11.3829
39,12.7195
40,-111.377
41,-38.1609
42,13.8209
43,-30.9537
44,88.3673
45,55.6298
46,5.21574
47,94.5752
48,-30.4494
49,24.2878
50,24.2426
51,-68.8002
52,7.26957
53,-23.0497
54,30.0662
55,47.8902
56,35.3539
57,-13.1461
58,20.0697
59,-30.762
60,-7.18448
61,6.46698
62,-35.2066
63,27.1887
64,5.43834
65,83.8145
66,102.117
67,-22.5334
68,12.6157
69,-58.7972
70,-4.30976
71,127.469
72,59.3885
73,-31.7023
74,36.782
75,-68.9873
76,48.4721
77,52.0014
78,133.377
79,64.0128
80,-13.1662
81,20.459
82,15.7814
83,-50.9381
84,7.59975
85,35.3188
86,9.68628
87,35.7955
88,4.28435
89,-1.59144
90,90.9933
91,-20.9052
92,46.4747
93,-4.24955
94,-122.501
95,4.3939
96,47.2291
97,39.8075
98,59.5544
99,-48.6633
100,-2.79668
101,27.7
102,-89.0711
103,43.2814
104,56.8633
105,73.2948
106,-59.8092
107,-25.1682
108,12.7438
109,4.02427
110,17.6135
111,15.796
112,53.5347
113,-53.0189
114,51.695
115,-1.7008
116,-71.325
117,-55.0638
118,26.9258
119,-75.7503
120,43.954
121,-28.2755
122,-5.21802
123,-9.0277
124,37.6863
125,51.9707
126,28.9168
127,-42.8979
128,-12.3781
129,-40.131
130,-55.9
131,7.0059
132,71.3848
133,-32.5821
134,-20.6288
135,62.7834
136,-83.9835
137,-38.8977
138,-43.6058
139,-65.7309
140,-67.0529
141,15.6487
142,103.241
143,31.0875
144,73.2372
145,134.252
146,-81.2419
147,31.8835
148,67.9764
149,19.694
150,93.147
151,-65.5264
152,-48.7257
153,58.3922
154,-36.7871
155,74.7577
156,42.7414
157,3.57935
158,-35.6211
159,-4.13258
160,25.8346
161,-6.57887
162,96.3154
163,62.7722
164,-47.4878
165,-39.4709
166,-30.0235
167,11.0327
168,-33.5524
169,-36.1067
170,-28.4286
171,85.7463
172,7.60656
173,-4.52919
174,31.1223
175,28.8191
176,-29.843
177,47.2869
178,-1.55262
179,-21.1922
180,33.6998
181,34.3261
182,-3.45788
183,-0.318857
184,-9.91079
185,-2.53935
186,1.35068
187,-39.8211
188,66.861
189,-87.8692
190,56.6251
191,-48.5602
192,36.6441
193,-24.0161
194,67.8756
195,8.8435
196,36.9266
197,17.4119
198,-60.9
199,39.9119
200,2.80857
201,14.4885
202,-36.9895
203,-38.1359
204,69.3008
205,-42.3318
206,-43.7919
207,-28.9143
208,34.4128
209,32.4236
210,-71.3092
211,-102.472
212,15.9698
213,-29.9146
214,13.6522
215,-45.2499
216,15.0989
217,70.6033
218,18.9977
219,-58.6919
220,23.5863
221,23.89
222,-52.9516
223,-28.1342
224,-13.3984
225,68.8745
226,-79.6481
227,-12.3924
228,-45.9552
229,27.7101
230,36.1569
231,-5.03062
232,-47.7234
233,11.839
234,82.4203
235,-49.6584
236,10.8739
237,-20.2881
238,-35.5937
239,-19.3373
240,83.8032
241,12.388
242,11.3629
243,6.21538
244,30.5476
245,-22.609
246,89.5851
247,-72.3046
248,-27.9943
249,0.265868
250,28.8946
251,-10.3451
252,-30.5329
253,50.3138
254,80.4821
255,24.3027
256,92.2176
257,56.9133
258,30.0402
259,-19.5567
260,57.7783
261,45.4936
262,-12.3181
263,15.3574
264,84.567
265,-142.041
266,-28.3768
267,28.2404
268,-84.8541
269,42.3919
270,-114.982
271,-89.8609
272,5.42085
273,7.93548
274,8.02624
275,54.507
276,1.02952
277,-34.8216
278,20.6417
279,-21.0194
280,10.3945
281,71.0519
282,-9.39611
283,23.2191
284,-13.6446
285,-6.15063
286,13.8298
287,-54.9931
288,39.6576
289,37.9035
290,-118.376
291,16.8848
292,-36.6522
293,14.5185
294,15.0429
295,-9.92397
296,-71.1363
297,-30.8533
298,40.6038
299,-41.4396
300,91.4428
301,-30.3028
302,98.0959
303,-72.4493
304,-24.5515
305,-1.33808
306,43.0656
307,-34.1163
308,83.7519
309,39.3514
310,-49.7144
311,-6.2062
312,11.2031
313,-24.97
314,-6.61899
315,-2.39562
316,16.3961
317,-18.5111
318,-31.2789
319,29.2244
320,-53.1228
321,-24.6055
322,-73.7649
323,-64.4135
324,-80.2455
325,-45.4571
326,-93.052
327,40.0841
328,41.3634
329,-54.8535
330,61.0547
331,10.5664
332,-56.8103
333,14.1495
334,8.2969
335,11.5166
336,-4.1613
337,6.76135
338,-63.7441
339,1.17953
340,43.9302
341,-42.502
342,41.3739
343,-50.1821
344,-48.6595
345,-0.882801
346,-67.4035
347,30.5234
348,-16.6579
349,-54.4647
350,-12.2424
351,22.0308
352,-23.2955
353,2.11524
354,16.7474
355,76.2535
356,38.0746
357,-43.7681
358,1.36675
359,-31.0036
360,18.4124
361,24.6846
362,52.2748
363,44.0598
364,-42.2834
365,69.2398
366,-88.5309
367,-55.0627
368,-58.5953
369,24.1223
370,74.0225
371,17.109
372,3.46349
373,14.6498
374,-16.7731
375,-3.93099
376,134.404
377,-16.805
378,-23.3188
379,-87.2189
380,-46.3073
381,112.068
382,-52.2476
383,-32.6878
384,26.866
385,-92.7505
386,-40.5811
387,-43.6659
388,16.55
389,-47.8245
390,-77.5199
391,48.8
392,-6.39908
393,-0.173113
394,37.2137
395,25.2525
396,-1.85349
397,-5.14484
398,-6.34718
399,-5.65782
400,-29.1638
401,107.56
402,57.3852
403,37.8578
404,-29.1036
405,-0.930449
406,74.9775
407,-16.0651
408,-46.4118
409,37.2349
410,-40.6523
411,-45.0789
412,-12.1528
413,162.736
414,32.2242
415,-3.79592
416,20.121
417,26.3589
418,-42.4223
419,-15.5207
420,80.6058
421,-15.1079
422,10.7145
423,33.8765
424,-44.6969
425,-39.9023
426,-22.2329
427,-41.0365
428,21.0154
429,19.4
430,-57.1113
431,0.0620114
432,76.5119
433,1.54035
434,-27.1299
435,43.9018
436,24.7929
437,83.4047
438,-14.5972
439,-44.4007
440,14.6463
441,0.590352
442,72.148
443,63.1362
444,-39.643
445,-20.9423
446,-58.9732
447,62.5419
448,75.7624
449,-26.0428
450,-12.6094
451,97.6321
452,-68.7674
453,54.1459
454,-39.5827
455,34.8939
456,46.7167
457,-20.2481
458,-26.1061
459,-42.1536
460,47.2356
461,-26.5317
462,-11.9652
463,109.212
464,55.5272
465,57.5444
466,-72.0751
467,17.613
468,-10.7789
469,-38.438
470,-40.4694
471,36.8625
472,-71.8326
473,49.9093
474,1.73546
475,-54.0231
476,110.098
477,62.2159
478,-93.1674
479,-78.6094
480,-12.7049
481,-35.5578
482,5.16977
483,0.616433
484,37.3567
485,-25.2599
486,-151.507
487,64.9983
488,13.5453
489,-95.5371
490,-71.7509
491,-21.5781
492,12.4261
493,-25.7036
494,-90.6894
495,3.61225
496,18.264
497,-27.5598
498,-23.1159
499,44.6085
500,-50.4394
501,-28.8032
502,40.2273
503,-30.1018
504,23.9223
505,-38.6321
506,6.85764
507,78.1782
508,-12.3959
509,-65.9216
510,-5.8254
511,70.3975
512,38.4396
513,-13.7179
514,13.5552
515,-29.1013
516,-112.014
517,5.60314
518,-81.733
519,-45.1846
520,-27.4638
521,2.08071
522,-92.1521
523,7.07913
524,-60.2766
525,-28.7151
526,4.41189
527,75.0572
528,-55.9604
529,63.1801
530,-93.0189
531,16.3727
532,-10.1568
533,-12.6303
534,-71.7688
535,-32.3585
536,7.83323
537,-9.69083
538,-17.7746
539,23.0587
540,52.7962
541,9.66848
542,-75.1949
543,-33.0313
544,34.8284
545,-6.37454
546,-33.2393
547,60.5028
548,-66.2172
549,-19.9916
550,-69.0657
551,97.8171
552,-8.71662
553,-67.1671
554,-30.7392
555,84.1665
556,-65.6387
557,36.0322
558,39.7516
559,-7.24262
560,44.4278
561,90.7655
562,3.41085
563,-2.78282
564,-29.3471
565,-46.2881
566,-21.0771
567,-42.0151
568,-85.797
569,2.34646
570,72.4371
571,-40.041
572,3.87214
573,-4.16335
574,29.2404
575,107.682
576,-51.608
577,-19.3628
578,27.7361
579,11.2736
580,-13.6107
581,32.5656
582,-45.1816
583,-13.7222
584,-12.1792
585,-50.4967
586,-10.8163
587,39.9237
588,-7.01543
589,-47.8279
590,-31.5197
591,-9.14642
592,76.1494
593,21.4938
594,-21.0801
595,-30.3289
596,-54.9291
597,30.1601
598,-19.5433
599,-35.5577
600,-44.8555
601,-55.6689
602,64.0722
603,-81.3533
604,-18.9277
605,-36.6338
606,23.4262
607,0.607661
608,55.4672
609,-43.0549
610,-33.5715
611,15.2118
612,-12.1732
613,97.4087
614,72.8703
615,85.5234
616,-49.8681
617,124.981
618,13.3418
619,91.5855
620,-16.0627
621,22.9494
622,-32.6429
623,2.8607
624,-78.8567
625,-78.6291
626,6.42625
627,0.451553
628,11.4342
629,48.3515
630,41.5729
631,97.1745
632,6.0674
633,-14.209
634,50.305
635,-10.4801
636,21.9899
637,-98.2513
638,-23.5611
639,-28.5654
640,7.58745
641,-71.1257
642,50.0658
643,-29.0427
644,17.3471
645,-66.781
646,-34.4573
647,47.0712
648,2.14976
649,71.9112
650,41.2126
651,-3.20409
652,54.0598
653,-61.2759
654,6.48889
655,-127.521
656,41.0956
657,58.8985
658,-3.28396
659,-17.4129
660,25.0533
661,-28.7321
662,56.6278
663,-8.20364
664,62.62
665,1.92975
666,-47.6315
667,59.6135
668,-26.312
669,-44.9626
670,-9.77296
671,-13.19
672,-38.346
673,-51.5169
674,46.1509
675,-18.9085
676,29.6142
677,34.4191
678,19.6928
679,21.1792
680,21.58
681,19.1865
682,32.7861
683,-22.5488
684,-64.1524
685,31.6177
686,13.8237
687,9.68844
688,4.19753
689,36.1943
690,53.3956
691,27.0029
692,-58.5058
693,48.6704
694,-8.55895
695,-92.6606
696,-7.46793
697,-59.5539
698,-74.5204
699,32.2152
700,45.249
701,79.6391
702,-51.6794
703,38.1395
704,-69.2734
705,26.1675
706,2.37586
707,52.1221
708,-7.18033
709,-64.2658
710,-92.3992
711,25.1789
712,24.4049
713,21.797
714,-8.00396
715,99.4895
716,17.3827
717,85.0654
718,-90.263
719,49.5309
720,7.03752
721,40.4265
722,-53.906
723,12.9608
724,45.6244
725,-10.6847
726,9.36386
727,55.419
728,-82.2671
729,11.1767
730,0.214793
731,89.0241
732,-0.828717
733,26.5904
734,-7.57827
735,31.7279
736,-2.72918
737,-36.8789
738,-72.7014
739,11.5023
740,-69.6742
741,30.164
742,15.1836
743,-35.488
744,-27.9271
745,70.6164
746,-44.2395
747,-72.9796
748,-37.3886
749,-54.2327
750,98.3337
751,41.5696
752,28.2427
753,-11.5904
754,-34.2645
755,11.9532
756,42.1053
757,16.5052
758,18.7968
759,-9.17758
760,51.9324
761,-59.0618
762,-8.3107
763,12.635
764,63.6935
765,-47.963
766,30.7965
767,45.8377
768,-41.8688
769,21.2403
770,63.3238
771,88.7711
772,10.7553
773,30.2588
774,-31.579
775,18.7534
776,-25.3297
777,16.9864
778,18.1823
779,-10.3169
780,32.646
781,-76.4453
782,-32.0272
783,-7.71968
784,4.36988
785,-33.1812
786,-64.1023
787,-46.2581
788,1.79755
